latitude,longitude,category,name
38.708648973832865,-9.141667486329714,hospital,Hospital da Ordem Terceira
38.722152110388585,-9.144308502465984,hospital,Instituto de Oftalmologia Doutor Gama Pinto
38.70345099292242,-9.173517990963727,hospital,Hospital CUF Tejo
38.75619777357775,-9.192502248453055,hospital,Hospital da Luz Lisboa
38.69950425356735,-9.187977061297932,hospital,Hospital de Egas Moniz
38.73425232665523,-9.158177961512244,hospital,Centro Clínico de Lisboa do SAMS
38.71257390590817,-9.150875038718821,hospital,Hospital de Jesus
38.73325452703689,-9.132147912090096,hospital,Smile Up
38.7289074,-9.1495671,university,ITS
38.755224500000004,-9.1579699,university,Departamento de Engenharia Informática da Universidade de Lisboa
38.755546700000004,-9.1581255,university,Departamento de Matemática da Universidade de Lisboa
38.7181216,-9.1523843,university,Universidade Aberta
38.7372006,-9.1468234,university,ISCAL
38.74036749999999,-9.1505608,university,Faculdade de Ciências Sociais e Humanas da Universidade NOVA de Lisboa
38.7541708,-9.1580933,university,Faculdade de Letras da Universidade de Lisboa
38.752135100000004,-9.1551036,university,Faculdade de Psicologia da Universidade de Lisboa
38.71278250000001,-9.1941573,university,Faculdade de Arquitetura de Universidade de Lisboa
38.714585400000004,-9.1939214,university,Faculdade de Medicina Veterinária de Universidade de Lisboa
38.732719100000004,-9.1604111,university,"Universidade Nova de Lisboa (Nova IMS, Nova FCSH, New School of Law)"
38.748526,-9.1533807,university,ISCTE
38.74788459999999,-9.1560315,university,Faculdade de Farmácia da Universidade de Lisboa
